timestamp_cet,air_temperature,barometric_pressure_qfe,dew_point,humidity,water_temperature,wind_direction,wind_force_avg_10min,wind_gust_max_10min,wind_speed_avg_10min,windchill
2020-01-04 17:30:00+00:00,5.7,984.9,1.2,73.0,6.9,254.0,1.0,2.7,1.3,5.6
2020-01-04 17:40:00+00:00,5.7,985.0,1.3,73.0,6.9,274.0,2.0,2.8,1.8,5.2
2020-01-04 17:50:00+00:00,5.7,985.0,1.4,74.0,6.8,274.0,2.0,5.8,2.8,3.9
2020-01-04 18:00:00+00:00,5.7,985.2,1.5,75.0,6.9,280.0,2.0,6.0,2.9,2.2
2020-01-04 18:10:00+00:00,5.6,985.2,1.4,74.0,6.9,268.0,1.0,2.4,0.8,5.6
2020-01-04 18:20:00+00:00,5.6,985.4,1.0,72.0,6.8,148.0,1.0,2.7,0.9,5.5
2020-01-04 18:30:00+00:00,5.5,985.5,1.0,72.0,6.8,229.0,2.0,4.3,2.0,4.3
2020-01-04 18:40:00+00:00,5.5,985.5,1.2,74.0,6.8,273.0,2.0,3.5,2.1,3.5
2020-01-04 18:50:00+00:00,5.5,985.5,1.1,73.0,6.8,272.0,2.0,3.6,2.0,4.1
2020-01-04 19:00:00+00:00,5.4,985.5,1.2,74.0,6.8,264.0,2.0,3.3,1.6,5.0
2020-01-04 19:10:00+00:00,5.3,985.5,1.1,74.0,6.8,244.0,2.0,4.0,1.8,4.6
2020-01-04 19:20:00+00:00,5.3,985.4,1.1,74.0,6.8,273.0,2.0,4.7,2.0,4.3
2020-01-04 19:30:00+00:00,5.2,985.4,1.2,75.0,6.8,270.0,2.0,4.5,2.5,2.6
2020-01-04 19:40:00+00:00,5.1,985.6,1.1,75.0,6.8,278.0,1.0,3.0,1.3,4.7
2020-01-04 19:50:00+00:00,5.1,985.8,0.9,74.0,6.8,292.0,1.0,3.3,1.4,4.9
2020-01-04 20:00:00+00:00,5.0,985.9,0.9,74.0,6.8,283.0,2.0,4.2,1.6,4.3
2020-01-04 20:10:00+00:00,5.0,985.9,0.7,73.0,6.8,269.0,1.0,4.0,1.2,4.7
2020-01-04 20:20:00+00:00,5.0,985.8,1.0,75.0,6.8,279.0,1.0,2.8,1.5,4.8
2020-01-04 20:30:00+00:00,5.0,986.0,0.8,74.0,6.8,300.0,1.0,2.4,0.9,5.0
2020-01-04 20:40:00+00:00,4.9,986.2,0.7,74.0,6.8,310.0,1.0,2.0,0.7,4.9
2020-01-04 20:50:00+00:00,4.9,986.3,0.7,74.0,6.8,304.0,1.0,2.5,1.2,4.8
2020-01-04 21:00:00+00:00,4.9,986.5,0.9,75.0,6.8,300.0,1.0,3.7,1.2,4.8
2020-01-04 21:10:00+00:00,4.9,986.6,0.6,74.0,6.8,304.0,2.0,6.3,2.0,3.6
2020-01-04 21:20:00+00:00,4.9,986.7,0.7,74.0,6.8,308.0,2.0,4.2,2.0,3.7
2020-01-04 21:30:00+00:00,4.9,986.7,0.8,75.0,6.8,304.0,1.0,2.8,1.4,4.6
2020-01-04 21:40:00+00:00,4.8,986.9,0.6,74.0,6.8,312.0,1.0,1.7,0.6,4.8
2020-01-04 21:50:00+00:00,4.8,987.1,0.8,75.0,6.8,281.0,1.0,3.3,1.1,4.6
2020-01-04 22:00:00+00:00,4.8,987.0,0.8,75.0,6.8,299.0,1.0,3.4,1.5,4.5
2020-01-04 22:10:00+00:00,4.7,987.2,0.8,76.0,6.8,296.0,1.0,2.6,0.8,4.6
2020-01-04 22:20:00+00:00,4.6,987.1,0.9,77.0,6.8,288.0,1.0,1.7,1.0,4.6
2020-01-04 22:30:00+00:00,4.6,987.1,0.9,77.0,6.8,315.0,1.0,1.5,0.5,4.6
2020-01-04 22:40:00+00:00,4.5,987.0,0.8,77.0,6.8,292.0,0.0,0.6,0.0,4.5
2020-01-04 22:50:00+00:00,4.4,987.0,0.9,78.0,6.8,307.0,1.0,2.0,0.9,4.4
2020-01-04 23:00:00+00:00,4.4,986.9,0.9,78.0,6.8,238.0,0.0,0.2,0.0,4.4
2020-01-04 23:10:00+00:00,4.3,987.0,0.8,78.0,6.8,0.0,0.0,0.0,0.0,4.3
2020-01-04 23:20:00+00:00,4.2,986.9,0.8,78.0,6.8,0.0,0.0,0.0,0.0,4.2
2020-01-04 23:30:00+00:00,4.2,986.7,1.0,80.0,6.8,74.0,1.0,2.2,0.6,4.1
2020-01-04 23:40:00+00:00,4.3,986.7,1.2,80.0,6.8,171.0,1.0,2.4,1.4,4.2
2020-01-04 23:50:00+00:00,4.4,986.6,0.9,78.0,6.8,188.0,1.0,1.4,0.8,4.4
2020-01-05 00:00:00+00:00,4.5,986.5,0.9,77.0,6.8,162.0,1.0,1.7,1.1,4.5
2020-01-05 00:10:00+00:00,4.5,986.6,0.9,77.0,6.8,178.0,1.0,2.2,1.0,4.5
2020-01-05 00:20:00+00:00,4.4,986.5,0.7,77.0,6.8,92.0,1.0,2.3,1.3,4.4
2020-01-05 00:30:00+00:00,4.4,986.6,0.9,78.0,6.8,104.0,1.0,1.7,0.8,4.4
2020-01-05 00:40:00+00:00,4.4,986.5,0.7,77.0,6.8,213.0,1.0,1.2,0.7,4.4
2020-01-05 00:50:00+00:00,4.4,986.5,0.7,77.0,6.8,257.0,1.0,0.9,0.3,4.4
2020-01-05 01:00:00+00:00,4.3,986.4,0.9,78.0,6.8,188.0,1.0,0.9,0.3,4.3
2020-01-05 01:10:00+00:00,4.2,986.3,0.9,79.0,6.8,182.0,0.0,0.4,0.0,4.2
2020-01-05 01:20:00+00:00,3.7,986.5,0.6,80.0,6.8,38.0,0.0,0.2,0.0,3.7
2020-01-05 01:30:00+00:00,3.3,986.6,0.5,82.0,6.8,39.0,0.0,0.9,0.2,3.3
2020-01-05 01:40:00+00:00,3.0,986.6,0.5,83.0,6.8,47.0,1.0,1.3,0.5,3.0
2020-01-05 01:50:00+00:00,2.8,986.4,0.4,84.0,6.8,46.0,1.0,1.4,0.8,2.8
2020-01-05 02:00:00+00:00,2.6,986.4,0.4,85.0,6.8,53.0,1.0,1.6,1.0,2.6
2020-01-05 02:10:00+00:00,2.4,986.3,0.4,86.0,6.8,49.0,1.0,1.4,0.9,2.4
2020-01-05 02:20:00+00:00,2.4,986.4,0.5,87.0,6.8,45.0,1.0,2.0,1.3,2.4
2020-01-05 02:30:00+00:00,2.5,986.4,0.5,87.0,6.8,34.0,1.0,1.0,0.3,2.5
2020-01-05 02:40:00+00:00,2.5,986.4,0.5,87.0,6.8,31.0,0.0,0.7,0.0,2.5
2020-01-05 02:50:00+00:00,2.5,986.3,0.6,87.0,6.8,0.0,0.0,0.0,0.0,2.5
2020-01-05 03:00:00+00:00,2.5,986.4,0.6,87.0,6.8,60.0,0.0,0.2,0.0,2.5
2020-01-05 03:10:00+00:00,2.5,986.5,0.5,87.0,6.8,66.0,0.0,0.3,0.0,2.5
2020-01-05 03:20:00+00:00,2.5,986.5,0.5,86.0,6.8,69.0,0.0,0.1,0.0,2.5
2020-01-05 03:30:00+00:00,2.4,986.5,0.4,86.0,6.8,0.0,0.0,0.0,0.0,2.4
2020-01-05 03:40:00+00:00,2.4,986.4,0.3,86.0,6.8,0.0,0.0,0.0,0.0,2.4
2020-01-05 03:50:00+00:00,2.3,986.4,0.2,86.0,6.8,25.0,0.0,0.1,0.0,2.3
2020-01-05 04:00:00+00:00,2.2,986.3,0.1,86.0,6.8,25.0,0.0,0.0,0.0,2.2
2020-01-05 04:10:00+00:00,2.0,986.3,0.0,87.0,6.8,0.0,0.0,0.0,0.0,2.0
2020-01-05 04:20:00+00:00,1.8,986.4,-0.1,87.0,6.8,63.0,0.0,0.6,0.1,1.8
2020-01-05 04:30:00+00:00,1.6,986.4,-0.2,88.0,6.8,57.0,0.0,0.8,0.1,1.6
2020-01-05 04:40:00+00:00,1.5,986.3,-0.2,89.0,6.8,56.0,0.0,1.1,0.2,1.5
2020-01-05 04:50:00+00:00,1.3,986.3,-0.2,89.0,6.8,50.0,1.0,1.4,0.9,1.3
2020-01-05 05:00:00+00:00,1.3,986.4,-0.3,89.0,6.8,51.0,1.0,1.3,0.6,1.3
2020-01-05 05:10:00+00:00,1.2,986.4,-0.3,90.0,6.8,43.0,1.0,1.3,0.7,1.2
2020-01-05 05:20:00+00:00,1.1,986.5,-0.4,90.0,6.8,47.0,0.0,0.5,0.0,1.1
2020-01-05 05:30:00+00:00,1.0,986.6,-0.3,91.0,6.8,13.0,0.0,0.7,0.1,1.0
2020-01-05 05:40:00+00:00,0.9,986.5,-0.4,91.0,6.8,25.0,0.0,0.6,0.1,0.9
2020-01-05 05:50:00+00:00,0.9,986.6,-0.5,90.0,6.8,0.0,0.0,0.0,0.0,0.9
2020-01-05 06:00:00+00:00,0.8,986.6,-0.5,91.0,6.8,0.0,0.0,0.0,0.0,0.8
2020-01-05 06:10:00+00:00,0.8,986.7,-0.5,91.0,6.8,0.0,0.0,0.0,0.0,0.8
2020-01-05 06:20:00+00:00,0.8,986.7,-0.5,91.0,6.8,0.0,0.0,0.0,0.0,0.8
2020-01-05 06:30:00+00:00,0.7,986.7,-0.5,92.0,6.8,0.0,0.0,0.0,0.0,0.7
2020-01-05 06:40:00+00:00,0.7,986.6,-0.5,92.0,6.7,0.0,0.0,0.0,0.0,0.7
2020-01-05 06:50:00+00:00,0.6,986.7,-0.6,92.0,6.8,49.0,0.0,0.7,0.0,0.6
2020-01-05 07:00:00+00:00,0.5,986.6,-0.6,92.0,6.8,46.0,0.0,0.5,0.0,0.5
2020-01-05 07:10:00+00:00,0.5,986.6,-0.6,92.0,6.8,0.0,0.0,0.0,0.0,0.5
2020-01-05 07:20:00+00:00,0.5,986.6,-0.7,92.0,6.8,0.0,0.0,0.0,0.0,0.5
2020-01-05 07:30:00+00:00,0.4,986.8,-0.7,93.0,6.7,0.0,0.0,0.0,0.0,0.4
2020-01-05 07:40:00+00:00,0.4,986.9,-0.6,93.0,6.8,0.0,0.0,0.0,0.0,0.4
2020-01-05 07:50:00+00:00,0.4,986.9,-0.5,93.0,6.8,0.0,0.0,0.0,0.0,0.4
2020-01-05 08:00:00+00:00,0.6,986.8,-0.3,93.0,6.8,0.0,0.0,0.0,0.0,0.6
2020-01-05 08:10:00+00:00,1.0,986.8,-0.1,93.0,6.8,0.0,0.0,0.0,0.0,1.0
2020-01-05 08:20:00+00:00,1.2,986.8,0.0,92.0,6.8,350.0,0.0,0.1,0.0,1.2
2020-01-05 08:30:00+00:00,1.5,986.8,0.3,92.0,6.8,0.0,0.0,0.0,0.0,1.5
2020-01-05 08:40:00+00:00,2.0,986.7,0.7,91.0,6.8,295.0,0.0,0.0,0.0,2.0
2020-01-05 08:50:00+00:00,2.6,986.6,0.9,88.0,6.7,0.0,0.0,0.0,0.0,2.6
2020-01-05 09:00:00+00:00,3.1,986.5,1.0,86.0,6.8,20.0,0.0,0.1,0.0,3.1
2020-01-05 09:10:00+00:00,3.4,986.4,1.0,84.0,6.8,293.0,0.0,1.2,0.2,3.4
2020-01-05 09:20:00+00:00,3.4,986.5,1.1,84.0,6.8,278.0,1.0,1.7,1.0,3.4
2020-01-05 09:30:00+00:00,3.4,986.4,1.2,85.0,6.8,280.0,1.0,1.6,1.0,3.4
2020-01-05 09:40:00+00:00,3.5,986.4,1.1,84.0,6.8,280.0,1.0,1.9,1.0,3.5
2020-01-05 09:50:00+00:00,3.6,986.4,1.0,83.0,6.8,275.0,1.0,1.7,1.1,3.6
2020-01-05 10:00:00+00:00,3.7,986.3,1.1,83.0,6.8,279.0,1.0,1.8,1.3,3.7
2020-01-05 10:10:00+00:00,3.8,986.3,1.2,83.0,6.8,278.0,1.0,1.8,1.2,3.8
2020-01-05 10:20:00+00:00,4.0,986.3,1.2,82.0,6.8,280.0,1.0,1.7,1.1,4.0
2020-01-05 10:30:00+00:00,4.2,986.2,1.2,81.0,6.8,255.0,1.0,2.1,1.2,4.2
2020-01-05 10:40:00+00:00,4.3,986.1,1.1,80.0,6.8,219.0,1.0,1.4,0.5,4.3
2020-01-05 10:50:00+00:00,4.5,986.1,1.2,79.0,6.8,119.0,1.0,1.0,0.4,4.5
2020-01-05 11:00:00+00:00,4.8,986.0,1.2,77.0,6.8,93.0,0.0,0.8,0.2,4.8
2020-01-05 11:10:00+00:00,5.3,985.9,1.4,76.0,6.8,40.0,1.0,1.3,0.6,5.3
2020-01-05 11:20:00+00:00,5.6,985.9,1.5,75.0,6.8,154.0,0.0,0.0,0.0,5.6
2020-01-05 11:30:00+00:00,5.7,985.8,1.3,73.0,6.8,160.0,0.0,0.8,0.2,5.7
2020-01-05 11:40:00+00:00,5.5,985.6,1.2,74.0,6.8,157.0,1.0,1.4,0.6,5.5
2020-01-05 11:50:00+00:00,5.7,985.5,1.4,74.0,6.8,39.0,1.0,1.4,0.4,5.7
2020-01-05 12:00:00+00:00,6.2,985.4,1.5,71.0,6.9,175.0,1.0,1.1,0.3,6.2
2020-01-05 12:10:00+00:00,6.5,985.4,1.3,69.0,6.9,34.0,0.0,0.8,0.0,6.5
2020-01-05 12:20:00+00:00,6.5,985.3,1.7,71.0,6.9,155.0,0.0,1.0,0.1,6.5
2020-01-05 12:30:00+00:00,6.6,985.2,1.3,69.0,6.9,78.0,0.0,1.5,0.2,6.6
2020-01-05 12:40:00+00:00,7.0,985.2,1.2,67.0,6.9,339.0,1.0,1.8,0.3,7.0
2020-01-05 12:50:00+00:00,7.3,985.2,1.0,64.0,6.9,1.0,1.0,2.3,0.7,7.3
2020-01-05 13:00:00+00:00,7.7,985.1,1.1,63.0,6.9,13.0,0.0,2.8,0.2,7.6
2020-01-05 13:10:00+00:00,7.7,985.1,1.0,62.0,6.9,334.0,1.0,4.0,1.0,7.4
2020-01-05 13:20:00+00:00,7.7,985.1,1.1,63.0,6.9,335.0,1.0,3.1,0.8,7.6
2020-01-05 13:30:00+00:00,7.8,985.1,1.2,63.0,6.9,328.0,2.0,4.8,1.6,6.8
2020-01-05 13:40:00+00:00,7.8,985.1,1.2,63.0,6.9,331.0,1.0,2.8,0.9,7.7
2020-01-05 13:50:00+00:00,7.8,985.1,1.0,62.0,6.9,8.0,1.0,2.6,0.5,7.8
2020-01-05 14:00:00+00:00,7.9,985.2,0.9,61.0,6.9,58.0,1.0,3.7,1.0,7.6
2020-01-05 14:10:00+00:00,7.8,985.3,0.7,60.0,6.9,349.0,1.0,3.5,1.2,7.2
2020-01-05 14:20:00+00:00,7.8,985.3,0.7,61.0,6.9,354.0,1.0,3.2,0.8,7.7
2020-01-05 14:30:00+00:00,7.9,985.2,0.7,60.0,6.9,7.0,1.0,1.8,0.3,7.9
2020-01-05 14:40:00+00:00,7.9,985.2,0.6,60.0,6.9,3.0,1.0,3.1,0.9,7.7
2020-01-05 14:50:00+00:00,7.7,985.3,0.5,60.0,6.9,21.0,2.0,4.2,1.6,6.6
2020-01-05 15:00:00+00:00,7.5,985.4,0.5,61.0,6.9,30.0,1.0,3.9,1.3,7.1
2020-01-05 15:10:00+00:00,7.5,985.4,0.4,61.0,6.9,21.0,1.0,3.1,0.9,7.4
2020-01-05 15:20:00+00:00,7.4,985.5,0.5,62.0,6.9,23.0,1.0,1.9,0.4,7.4
2020-01-05 15:30:00+00:00,7.0,985.4,0.4,63.0,6.9,45.0,1.0,4.1,1.0,6.7
2020-01-05 15:40:00+00:00,6.6,985.4,0.4,64.0,6.9,47.0,1.0,1.9,0.4,6.6
2020-01-05 15:50:00+00:00,6.3,985.4,0.4,66.0,6.9,11.0,1.0,1.7,0.4,6.3
2020-01-05 16:00:00+00:00,6.0,985.4,0.4,67.0,6.9,7.0,0.0,1.2,0.2,6.0
2020-01-05 16:10:00+00:00,5.7,985.3,0.4,68.0,6.8,17.0,1.0,1.9,0.6,5.7
2020-01-05 16:20:00+00:00,5.4,985.3,0.3,69.0,6.8,15.0,1.0,2.8,1.0,5.4
2020-01-05 16:30:00+00:00,5.2,985.3,0.3,71.0,6.8,20.0,1.0,2.0,0.8,5.2
2020-01-05 16:40:00+00:00,5.0,985.2,0.3,72.0,6.8,35.0,1.0,1.2,0.3,5.0
2020-01-05 16:50:00+00:00,4.8,985.2,0.3,73.0,6.8,18.0,0.0,1.3,0.2,4.8
2020-01-05 17:00:00+00:00,4.6,985.3,0.3,73.0,6.8,24.0,1.0,2.0,1.1,4.6
2020-01-05 17:10:00+00:00,4.5,985.3,0.3,74.0,6.8,20.0,1.0,1.5,0.7,4.5
2020-01-05 17:20:00+00:00,4.4,985.2,0.3,75.0,6.8,20.0,1.0,1.7,0.9,4.4
2020-01-05 17:30:00+00:00,4.2,985.2,0.3,75.0,6.8,28.0,1.0,2.3,1.2,4.2
2020-01-05 17:40:00+00:00,4.2,985.1,0.4,76.0,6.8,27.0,1.0,2.9,1.4,3.9
2020-01-05 17:50:00+00:00,4.1,985.1,0.4,77.0,6.8,30.0,1.0,2.2,0.9,4.1
2020-01-05 18:00:00+00:00,4.0,985.0,0.4,77.0,6.8,35.0,1.0,1.3,0.3,4.0
2020-01-05 18:10:00+00:00,3.9,985.0,0.4,78.0,6.8,51.0,0.0,1.1,0.0,3.9
2020-01-05 18:20:00+00:00,3.8,985.0,0.4,79.0,6.8,0.0,0.0,0.0,0.0,3.8
2020-01-05 18:30:00+00:00,3.6,985.0,0.4,79.0,6.8,0.0,0.0,0.0,0.0,3.6
2020-01-05 18:40:00+00:00,3.4,985.0,0.3,80.0,6.8,0.0,0.0,0.0,0.0,3.4
2020-01-05 18:50:00+00:00,3.1,984.9,0.3,81.0,6.8,0.0,0.0,0.0,0.0,3.1
2020-01-05 19:00:00+00:00,2.9,984.8,0.3,83.0,6.8,3.0,0.0,0.1,0.0,2.9
2020-01-05 19:10:00+00:00,2.8,984.7,0.3,83.0,6.8,9.0,0.0,0.9,0.2,2.8
2020-01-05 19:20:00+00:00,2.7,984.7,0.3,84.0,6.8,24.0,0.0,0.8,0.2,2.7
2020-01-05 19:30:00+00:00,2.6,984.7,0.3,85.0,6.8,0.0,0.0,0.0,0.0,2.6
2020-01-05 19:40:00+00:00,2.5,984.6,0.3,85.0,6.8,0.0,0.0,0.0,0.0,2.5
2020-01-05 19:50:00+00:00,2.5,984.6,0.4,86.0,6.8,0.0,0.0,0.0,0.0,2.5
2020-01-05 20:00:00+00:00,2.3,984.6,0.2,86.0,6.8,0.0,0.0,0.0,0.0,2.3
2020-01-05 20:10:00+00:00,2.2,984.6,0.2,86.0,6.8,0.0,0.0,0.0,0.0,2.2
2020-01-05 20:20:00+00:00,2.0,984.6,0.1,87.0,6.8,0.0,0.0,0.0,0.0,2.0
2020-01-05 20:30:00+00:00,1.9,984.5,0.0,87.0,6.8,0.0,0.0,0.0,0.0,1.9
2020-01-05 20:40:00+00:00,1.8,984.3,0.0,88.0,6.7,0.0,0.0,0.0,0.0,1.8
2020-01-05 20:50:00+00:00,1.7,984.2,0.0,88.0,6.7,0.0,0.0,0.0,0.0,1.7
2020-01-05 21:00:00+00:00,1.6,984.2,-0.1,89.0,6.7,0.0,0.0,0.0,0.0,1.6
2020-01-05 21:10:00+00:00,1.5,984.2,-0.2,89.0,6.7,0.0,0.0,0.0,0.0,1.5
2020-01-05 21:20:00+00:00,1.4,984.1,-0.2,89.0,6.7,0.0,0.0,0.0,0.0,1.4
2020-01-05 21:30:00+00:00,1.3,984.1,-0.3,89.0,6.7,0.0,0.0,0.0,0.0,1.3
2020-01-05 21:40:00+00:00,1.2,984.1,-0.3,90.0,6.7,0.0,0.0,0.0,0.0,1.2
2020-01-05 21:50:00+00:00,1.2,984.0,-0.2,91.0,6.7,0.0,0.0,0.0,0.0,1.2
2020-01-05 22:00:00+00:00,1.1,984.0,-0.2,91.0,6.7,0.0,0.0,0.0,0.0,1.1
2020-01-05 22:10:00+00:00,1.0,983.9,-0.2,91.0,6.7,0.0,0.0,0.0,0.0,1.0
2020-01-05 22:20:00+00:00,1.0,983.8,-0.2,92.0,6.7,0.0,0.0,0.0,0.0,1.0
2020-01-05 22:30:00+00:00,0.9,983.7,-0.2,92.0,6.7,0.0,0.0,0.0,0.0,0.9
2020-01-05 22:40:00+00:00,0.9,983.6,-0.3,92.0,6.7,0.0,0.0,0.0,0.0,0.9
2020-01-05 22:50:00+00:00,0.8,983.4,-0.3,92.0,6.7,0.0,0.0,0.0,0.0,0.8
2020-01-05 23:00:00+00:00,0.7,983.4,-0.4,92.0,6.7,0.0,0.0,0.0,0.0,0.7
2020-01-05 23:10:00+00:00,0.6,983.4,-0.5,92.0,6.7,0.0,0.0,0.0,0.0,0.6
2020-01-05 23:20:00+00:00,0.6,983.3,-0.5,92.0,6.7,0.0,0.0,0.0,0.0,0.6
2020-01-05 23:30:00+00:00,0.5,983.2,-0.6,93.0,6.7,0.0,0.0,0.0,0.0,0.5
2020-01-05 23:40:00+00:00,0.4,983.1,-0.6,93.0,6.7,0.0,0.0,0.0,0.0,0.4
2020-01-05 23:50:00+00:00,0.3,983.1,-0.7,93.0,6.7,0.0,0.0,0.0,0.0,0.3
2020-01-06 00:00:00+00:00,0.3,983.0,-0.7,93.0,6.7,0.0,0.0,0.0,0.0,0.3
2020-01-06 00:10:00+00:00,0.2,982.9,-0.8,93.0,6.7,51.0,0.0,0.0,0.0,0.2
2020-01-06 00:20:00+00:00,0.2,982.9,-0.8,93.0,6.7,0.0,0.0,0.0,0.0,0.2
2020-01-06 00:30:00+00:00,0.2,982.8,-0.7,94.0,6.7,0.0,0.0,0.0,0.0,0.2
2020-01-06 00:40:00+00:00,0.1,982.7,-0.8,94.0,6.7,0.0,0.0,0.0,0.0,0.1
2020-01-06 00:50:00+00:00,0.0,982.6,-0.9,94.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 01:00:00+00:00,0.0,982.6,-0.9,94.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 01:10:00+00:00,0.0,982.6,-0.9,94.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 01:20:00+00:00,0.0,982.5,-0.8,94.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 01:30:00+00:00,-0.1,982.5,-0.9,94.0,6.7,0.0,0.0,0.0,0.0,-0.1
2020-01-06 01:40:00+00:00,-0.2,982.4,-1.0,94.0,6.7,0.0,0.0,0.0,0.0,-0.2
2020-01-06 01:50:00+00:00,-0.3,982.4,-1.1,94.0,6.7,0.0,0.0,0.0,0.0,-0.3
2020-01-06 02:00:00+00:00,-0.3,982.3,-1.1,94.0,6.7,0.0,0.0,0.0,0.0,-0.3
2020-01-06 02:10:00+00:00,-0.4,982.3,-1.2,94.0,6.7,0.0,0.0,0.0,0.0,-0.4
2020-01-06 02:20:00+00:00,-0.4,982.2,-1.2,95.0,6.7,0.0,0.0,0.0,0.0,-0.4
2020-01-06 02:30:00+00:00,-0.5,982.2,-1.2,95.0,6.7,0.0,0.0,0.0,0.0,-0.5
2020-01-06 02:40:00+00:00,-0.5,982.2,-1.3,95.0,6.7,0.0,0.0,0.0,0.0,-0.5
2020-01-06 02:50:00+00:00,-0.5,982.2,-1.3,95.0,6.7,0.0,0.0,0.0,0.0,-0.5
2020-01-06 03:00:00+00:00,-0.6,982.2,-1.3,95.0,6.7,0.0,0.0,0.0,0.0,-0.6
2020-01-06 03:10:00+00:00,-0.6,982.2,-1.4,94.0,6.7,0.0,0.0,0.0,0.0,-0.6
2020-01-06 03:20:00+00:00,-0.5,982.1,-1.3,95.0,6.7,324.0,0.0,0.1,0.0,-0.5
2020-01-06 03:30:00+00:00,-0.1,982.1,-0.5,97.0,6.7,305.0,1.0,1.4,0.3,-0.1
2020-01-06 03:40:00+00:00,0.1,982.0,-0.3,97.0,6.7,334.0,0.0,0.7,0.0,0.1
2020-01-06 03:50:00+00:00,0.0,982.0,-0.3,98.0,6.7,10.0,0.0,0.1,0.0,0.0
2020-01-06 04:00:00+00:00,0.0,982.0,-0.3,98.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 04:10:00+00:00,0.0,982.0,-0.3,98.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 04:20:00+00:00,0.0,982.1,-0.2,98.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 04:30:00+00:00,0.0,982.1,-0.2,98.0,6.7,52.0,0.0,0.0,0.0,0.0
2020-01-06 04:40:00+00:00,-0.1,982.1,-0.3,98.0,6.7,50.0,0.0,1.2,0.1,-0.1
2020-01-06 04:50:00+00:00,-0.1,982.2,-0.4,98.0,6.7,58.0,0.0,1.3,0.1,-0.1
2020-01-06 05:00:00+00:00,-0.2,982.2,-0.4,98.0,6.7,60.0,1.0,1.4,0.5,-0.2
2020-01-06 05:10:00+00:00,-0.2,982.2,-0.4,98.0,6.7,59.0,0.0,1.1,0.2,-0.2
2020-01-06 05:20:00+00:00,-0.2,982.2,-0.4,99.0,6.7,64.0,0.0,1.2,0.2,-0.2
2020-01-06 05:30:00+00:00,-0.1,982.2,-0.3,99.0,6.7,0.0,0.0,0.0,0.0,-0.1
2020-01-06 05:40:00+00:00,0.0,982.3,-0.2,99.0,6.7,0.0,0.0,0.0,0.0,0.0
2020-01-06 05:50:00+00:00,0.1,982.3,0.0,99.0,6.7,131.0,0.0,1.2,0.2,0.1
2020-01-06 06:00:00+00:00,0.2,982.3,0.0,99.0,6.7,140.0,0.0,1.4,0.2,0.2
2020-01-06 06:10:00+00:00,0.1,982.3,0.0,99.0,6.7,0.0,0.0,0.0,0.0,0.1
2020-01-06 06:20:00+00:00,0.1,982.3,-0.1,99.0,6.7,0.0,0.0,0.0,0.0,0.1
2020-01-06 06:30:00+00:00,0.2,982.2,0.0,99.0,6.7,0.0,0.0,0.0,0.0,0.2
2020-01-06 06:40:00+00:00,0.3,982.3,0.1,99.0,6.7,0.0,0.0,0.0,0.0,0.3
2020-01-06 06:50:00+00:00,0.3,982.2,0.1,99.0,6.7,299.0,0.0,0.4,0.0,0.3
2020-01-06 07:00:00+00:00,0.3,982.2,0.1,98.0,6.7,0.0,0.0,0.0,0.0,0.3
2020-01-06 07:10:00+00:00,0.3,982.4,0.1,99.0,6.7,6.0,0.0,0.4,0.0,0.3
2020-01-06 07:20:00+00:00,0.3,982.4,0.1,98.0,6.7,111.0,1.0,1.7,0.3,0.3
2020-01-06 07:30:00+00:00,0.2,982.4,-0.2,98.0,6.7,99.0,1.0,1.9,0.9,0.2
2020-01-06 07:40:00+00:00,0.0,982.4,-0.4,97.0,6.7,96.0,1.0,2.2,1.4,0.0
2020-01-06 07:50:00+00:00,0.0,982.3,-0.4,97.0,6.7,92.0,1.0,1.6,0.5,0.0
2020-01-06 08:00:00+00:00,0.1,982.3,-0.2,98.0,6.7,162.0,0.0,1.0,0.1,0.1
2020-01-06 08:10:00+00:00,0.2,982.3,0.0,98.0,6.7,174.0,0.0,0.9,0.1,0.2
2020-01-06 08:20:00+00:00,0.3,982.3,0.0,98.0,6.7,123.0,0.0,0.8,0.1,0.3
2020-01-06 08:30:00+00:00,0.2,982.2,0.1,99.0,6.7,130.0,0.0,0.7,0.0,0.2
2020-01-06 08:40:00+00:00,0.3,982.2,0.2,99.0,6.7,0.0,0.0,0.0,0.0,0.3
2020-01-06 08:50:00+00:00,0.4,982.2,0.2,99.0,6.7,0.0,0.0,0.0,0.0,0.4
2020-01-06 09:00:00+00:00,0.5,982.2,0.3,99.0,6.7,0.0,0.0,0.0,0.0,0.5
2020-01-06 09:10:00+00:00,0.5,982.1,0.4,99.0,6.7,0.0,0.0,0.0,0.0,0.5
2020-01-06 09:20:00+00:00,0.6,982.1,0.5,99.0,6.7,104.0,0.0,0.6,0.0,0.6
2020-01-06 09:30:00+00:00,0.8,982.0,0.6,99.0,6.7,0.0,0.0,0.0,0.0,0.8
2020-01-06 09:40:00+00:00,0.9,982.0,0.6,98.0,6.7,0.0,0.0,0.0,0.0,0.9
